ItemCode,Item,MDA,MDACode, Amount ,Numeric MDA Code,Ministry
BDCKK74208781,PROCUREMENT OF COMPUTERS AND ACCESSORIES (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , KATSINA , KATSINA STATE",0228008006," 4,006,750.00 ",228008006,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCKK24555979,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , KATSINA , KATSINA STATE",0228008006," 18,750,000.00 ",228008006,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCOB93473046,CONTINUING THE ON-GOING CONSTRUCTION OF BIORESOURCES DEVELOPMENT CENTREEMPOWERMENT BUILDING.,"BIORESOURCE DEVELOPMENT CENTRE , ODI , BAYELSA STAE",0228008007," 100,000,000.00 ",228008007,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCOO24606910,PROCUREMENT OF FURNITURE (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , OGBOMOSO , OSUN STATE",0228008008," 2,813,000.00 ",228008008,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCOO35494692,PROCUREMENT OF COMPUTERS AND ACCESSORIES (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , OGBOMOSO , OSUN STATE",0228008008," 4,006,800.00 ",228008008,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCOO19059882,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , OGBOMOSO , OSUN STATE",0228008008," 18,750,000.00 ",228008008,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
EXUHU92397432,PROCUREMENT OF COMPUTERS AND ACCESSORIES,"BIORESOURCE DEVELOPMENT CENTRE , OWODE , OGUN STATE",0228008009," 4,006,800.00 ",228008009,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
EXUHU42589979,PROCUREMENT OF FURNITURE,"BIORESOURCE DEVELOPMENT CENTRE , OWODE , OGUN STATE",0228008009," 2,814,920.00 ",228008009,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
EXUHU18610346,CONSTRUCTION OF ADMINISTRATIVE BUILDING,"BIORESOURCE DEVELOPMENT CENTRE , OWODE , OGUN STATE",0228008009," 18,750,000.00 ",228008009,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCAA70776943,PROCUREMENT OF FURNITURE (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , AROCHUKWU , ABIA STATE",0228008010," 2,850,000.00 ",228008010,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCAA54128113,PROCUREMENT OF COMPUTERS AND ACCESSORIES (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , AROCHUKWU , ABIA STATE",0228008010," 4,145,000.00 ",228008010,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCAA28430621,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , AROCHUKWU , ABIA STATE",0228008010," 18,750,000.00 ",228008010,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
SNVPY43768893,PROCUREMENT OF COMPUTERS AND ACCESSORIES,"BIORESOURCE DEVELOPMENT CENTRE , KANO , KANO STATE",0228008011," 4,006,800.00 ",228008011,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
SNVPY93712160,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , KANO , KANO STATE",0228008011," 18,750,000.00 ",228008011,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
SNVPY98019376,PROCUREMENT OF FURNITURE (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , KANO , KANO STATE",0228008011," 2,816,000.00 ",228008011,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCAW13851099,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , AGBOKIM - WATERFALL , CROSS RIVER STATE",0228008012," 22,500,000.00 ",228008012,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
ABTCI95391992,CONSTRUCTION OF ADMINISTRATIVE BUILDING(ONGOING),"AQUATIC BIORESOURCES TRAINING CENTRE IDAH , KOGI STATE",0228008013," 22,400,000.00 ",228008013,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
ABTCT02676152,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"AQUATIC BIORESOURCES TRAINING CENTRE , TUNARI , TARABA",0228008014," 22,400,000.00 ",228008014,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
ABTCA97103254,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"AQUATIC BIORESOURCES TRAINING CENTRE , ADIABO IKOT MBO OTU CROSS RIVER",0228008015," 22,400,000.00 ",228008015,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCDR97149123,CONSTRUCTION OF ADMINISTRATIVE BUILDING(ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , DAMATURU",0228008016," 22,400,000.00 ",228008016,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCDY28685422,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , DIKWA",0228008017," 13,200,000.00 ",228008017,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCDY04812455,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , DIKWA",0228008017," 9,200,000.00 ",228008017,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCBH86871514,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , BILLIRI",0228008018," 22,400,000.00 ",228008018,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCCT68028386,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , CHIBOK",0228008019," 22,400,000.00 ",228008019,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCLF19855254,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , LANGTANG",0228008020," 22,400,000.00 ",228008020,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCMI15920487,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ON-GOING),"BIORESOURCE DEVELOPMENT CENTRE , MAKURDI",0228008021," 22,400,000.00 ",228008021,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCMN08107216,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , MINCHIKA",0228008022," 22,400,000.00 ",228008022,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCIP29275972,CONSTRUCTION OF ADMINISTRATIVE BUILDING,"BIORESOURCE DEVELOPMENT CENTRE , ILORIN",0228008023," 30,000,000.00 ",228008023,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCAM64561320,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , ABAGANA",0228008024," 22,400,000.00 ",228008024,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCAM21988423,CONSTRUCTION/PROVISION OF OFFICE BUILDING,"BIORESOURCE DEVELOPMENT CENTRE , ABAGANA",0228008024," 12,500,000.00 ",228008024,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCOA85119868,CONTINUING ON-GOING CONSTRUCTION OF BIORESOURCES DEVELOPMENT CENTREADMINISTRATIVE BUILDING.,"BIORESOURCE DEVELOPMENT CENTRE , OKA AKOKO",0228008025," 51,750,000.00 ",228008025,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCBP54954289,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , BGOGORO",0228008026," 37,500,000.00 ",228008026,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCUU24213365,CONSTRUCTION OF ADMINISTRATIVE BUILDING (ONGOING),"BIORESOURCE DEVELOPMENT CENTRE , UBULU UKU",0228008027," 22,400,000.00 ",228008027,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BDCUE04601470,CONSTRUCTION OF ADMINISTRATIVE BUILDING,"BIORESOURCES DEVELOPMENT CENTRE, UBURU, EBONYI STATE",0228008028," 49,050,000.00 ",228008028,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI81795042,PROCUREMENT OF IT EQUIPMENT,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 13,089,600.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI35647201,"CONSTRUCTION OF ADMIN BLOCK, LABORATORIES, WORKSHOPS AND INCUBATION UNITS FORTECHNOLOGY INCUBATION CENTRE AT EBONYI STATE",BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 95,000,000.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI88585673,FABRICATION OF CUSTOMIZED DEMONSTRATION EQUIPMENT FOR START UPS IN 27TECHNOLOGY INCUBATION CENTRES,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 270,000,000.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI06605428,HEADQUARTER BUILDING - SERVICES,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 66,680,560.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI10633707,"CONSTRUCTION AND RENOVATION OF INCUBATION UNITS IN NINE (9) TECHNOLOGY INCUBATIONCENTRES:- GOMBE, KATSINA, LOKOJA, MAKURDI, NASARAWA, YOBE, JIGAWA, EBONYI, RIVERS",BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 495,028,611.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI50363283,TECHNOLOGY SKILLS TRANSFER FOR COMMUNITY INCUBATION FOR WOMEN AND YOUTHDEVELOPMENT IN NINTEEN TIC'S,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 80,521,667.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI33232285,CONSTRUCTION OF ELECTRICAL WORKSHOPS AT NINE (9) TECHNOLOGY INCUBATION CENTRES,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 128,250,000.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI58198553,HEADQUARTER BUILDING CIVIL ENGINEERING WORKS,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 182,500,000.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI23981226,PROCUREMENT OF PROJECT VEHICLE,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 42,000,000.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI90808167,EQUIPPING OF LABORATORY UNITS AT NINE (9) TECHNOLOGY INCUBATION CENTRES,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 128,250,000.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI22909408,CONSTRUCTION OF LABORATORY UNITS AT NINE (9) TECHNOLOGY INCUBATION CENTRES,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 101,000,000.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI27291314,PURCHASE OF HP LAPTOP AND DESKTOPS,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 6,900,000.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI38987436,PROCUREMENT OF OFFICE FURNITURE AND FITTINGS AT HEADQUARTERS,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 8,420,000.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI94156423,EQUIPPING OF ELECTRICAL WORKSHOP AT NINE (9) TECHNOLOGY INCUBATION CENTRES,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 128,250,000.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI90566799,CONSTRUCTION OF MECHANICAL WORKSHOP IN NINE (9) TECHNOLOGY INCUBATION CENTRES,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 128,250,000.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
BFTBI79204716,EQUIPPING OF MECHANICAL WORKSHOP AT NINE (9) TECHNOLOGY INCUBATION CENTRES,BOARD FOR TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABUJA,0228009001," 103,900,000.00 ",228009001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
JQIGK06785582,TECHNOLOGY-SKILLS TRANSFER FOR COMMUNITY INCUBATION IN LAGOS STATE,TECHNOLOGY BUSINESS INCUBATOR CENTRE - AGEGE,0228010001," 16,000,000.00 ",228010001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
JQIGK20747803,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - AGEGE,0228010001," 9,438,667.00 ",228010001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
JQIGK27188709,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - AGEGE,0228010001," 5,000,000.00 ",228010001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
ELHJV11635010,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABA,0228011001," 10,048,920.00 ",228011001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
ELHJV37392536,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABA,0228011001," 5,000,000.00 ",228011001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICK65942746,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - KANO,0228012001," 9,438,667.00 ",228012001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICK87832032,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - KANO,0228012001," 5,000,000.00 ",228012001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICK07135668,TECHNOLOGY-SKILLS TRANSFER FOR COMMUNITY INCUBATION IN KANO STATE,TECHNOLOGY BUSINESS INCUBATOR CENTRE - KANO,0228012001," 30,000,000.00 ",228012001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICN98835240,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - NNEWI,0228013001," 9,438,667.00 ",228013001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICN81914638,CONSTRUCTION OF TRAINING CENTRE FOR TECHNOLOGY INCUBATION CENTRE,TECHNOLOGY BUSINESS INCUBATOR CENTRE - NNEWI,0228013001," 30,000,000.00 ",228013001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICN23397454,"PURCHASE AND INSTALLATION OF COLD ROOM/GENERATOR FOR WOMEN COOPERATIVE INNNEWI FEDERAL CONSTITUENCY, ANAMBRA STATE",TECHNOLOGY BUSINESS INCUBATOR CENTRE - NNEWI,0228013001," 20,000,000.00 ",228013001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICN29553227,TECHNOLOGY-SKILLS TRANSFER FOR COMMUNITY INCUBATION IN ANAMBRA STATE,TECHNOLOGY BUSINESS INCUBATOR CENTRE - NNEWI,0228013001," 30,000,000.00 ",228013001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICN26741347,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - NNEWI,0228013001," 11,250,000.00 ",228013001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICC04941865,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - CALABAR,0228014001," 5,000,000.00 ",228014001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICC24396398,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - CALABAR,0228014001," 10,048,920.00 ",228014001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
UXOIP79633182,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - MINNA,0228015001," 5,000,000.00 ",228015001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
UXOIP65598665,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - MINNA,0228015001," 9,438,667.00 ",228015001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICW32117184,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE -WARRI,0228016001," 9,438,667.00 ",228016001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICW08008034,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE -WARRI,0228016001," 5,000,000.00 ",228016001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICM73160356,TECHNOLOGY-SKILLS TRANSFER FOR COMMUNITY INCUBATION IN BORNO STATE,TECHNOLOGY BUSINESS INCUBATOR CENTRE - MAIDUGURI,0228017001," 15,000,000.00 ",228017001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICM72584416,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - MAIDUGURI,0228017001," 5,000,000.00 ",228017001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICM77930327,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - MAIDUGURI,0228017001," 9,438,667.00 ",228017001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICG03929269,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - GUSAU,0228018001," 10,048,920.00 ",228018001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICG82193594,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - GUSAU,0228018001," 5,000,000.00 ",228018001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICS44932226,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - SOKOTO,0228019001," 9,438,667.00 ",228019001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICS61778979,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - SOKOTO,0228019001," 5,000,000.00 ",228019001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICU61663967,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - UYO,0228020001," 9,438,667.00 ",228020001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICU00304482,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - UYO,0228020001," 5,000,000.00 ",228020001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
HGXSS89185406,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - B/KEBBI,0228021001," 10,048,920.00 ",228021001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
HGXSS85863159,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - B/KEBBI,0228021001," 5,000,000.00 ",228021001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
CKWOZ41702095,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - IGBOTAKO,0228022001," 10,048,920.00 ",228022001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
CKWOZ68525719,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - IGBOTAKO,0228022001," 5,000,000.00 ",228022001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
ZNSGT25497651,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - BAUCHI,0228023001," 5,000,000.00 ",228023001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
ZNSGT89337323,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - BAUCHI,0228023001," 10,048,920.00 ",228023001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
ETHHK39369426,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - IBADAN,0228024001," 10,048,920.00 ",228024001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
ETHHK62125126,TECHNOLOGY-SKILLS TRANSFER FOR COMMUNITY INCUBATION IN OYO STATE,TECHNOLOGY BUSINESS INCUBATOR CENTRE - IBADAN,0228024001," 15,000,000.00 ",228024001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
ETHHK85960563,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - IBADAN,0228024001," 5,000,000.00 ",228024001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICB07226628,TECHNOLOGY-SKILLS TRANSFER FOR COMMUNITY INCUBATION IN EDO STATE,TECHNOLOGY BUSINESS INCUBATOR CENTRE - BENIN,0228025001," 15,000,000.00 ",228025001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICB80039456,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - BENIN,0228025001," 10,048,920.00 ",228025001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICB45756021,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - BENIN,0228025001," 5,000,000.00 ",228025001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICO22884250,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - OKWE-ONUIMO,0228026001," 9,438,667.00 ",228026001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICO36036924,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - OKWE-ONUIMO,0228026001," 5,000,000.00 ",228026001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
YTWNI55389013,TECHNOLOGY-SKILLS TRANSFER FOR COMMUNITY INCUBATION IN OGUN STATE,TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABEOKUTA,0228027001," 15,000,000.00 ",228027001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
YTWNI32754207,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABEOKUTA,0228027001," 10,048,920.00 ",228027001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
YTWNI92018159,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABEOKUTA,0228027001," 5,000,000.00 ",228027001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
YTWNI92370052,"CONSTRUCTION OF FIFTEEN (15) INCUBATION UNITS AND COMPLETION OF ADMINISTRATIVEOFFICE, OWODE",TECHNOLOGY BUSINESS INCUBATOR CENTRE - ABEOKUTA,0228027001," 30,000,000.00 ",228027001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
JQJZU11920083,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - YOLA,0228028001," 5,000,000.00 ",228028001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
JQJZU33790122,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - YOLA,0228028001," 9,438,667.00 ",228028001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICJ45922717,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - JOS,0228029001," 10,048,920.00 ",228029001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICJ86044359,CONSTRUCTION OF 10 INCUBATION UNITS,TECHNOLOGY BUSINESS INCUBATOR CENTRE - JOS,0228029001," 5,000,000.00 ",228029001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
TBICY06519004,PROCUREMENT OF EQUIPMENT FOR PACKAGING AND LABELING OF PRODUCTS FORCOMMERCIALIZATION,TECHNOLOGY BUSINESS INCUBATOR CENTRE - YENEGOA,0228030001," 9,438,667.00 ",228030001,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY
